id,user_id,hotel_id,comment,status
1701,509297285,323940062859,Me and my wife had a great time its in a good location slot of things to do before the romance starts,1
1702,509891296,1571612506414924,"Wendy, Linda and John were so helpful prior and upon arrival of our stay. Myself and my group of 12 recently stayed in Casa Milagro which was very spacious for our big group and has a fabulous rooftop view of Mojacar!! The kids loved the pool and swam everyday!! We had an amazing time and highly recommend Blue Sea Villas to anyone wanting to visit this area.",1
1703,509893647,1571612506414924,We would like to let Wendy and the team at Blue Sea Villas know what a fantastic time we had at the wonderful villa we rented from them at Mojacar Playa. Wendy was so helpful in helping us to decide which villa to rent taking into consideration our two children &amp; our desire for our own pool.  Wendy found us the perfect villa &amp; made sure our stay was perfect.  We will definitely be booking with you again &amp; have recommended you to anyone who will listen &amp; have friends that are already wanting to book through you. Thank you very much for a wonderful holiday x,1
1704,510655554,1571612506414924,"Amazing team of very special people,  thank you for restoring our confidence in renting our villa.  We look forward to many more years of doing business with you all.  Thankyou.",1
1705,511275367,1031480000248186,"Great place to stay in center of Old Town! Close to everything and really helpful staff. Beds are so comfy and aircon works well, plus you can't beat the free beer hours :);",1
1706,511968840,208028559374693,Very clean and lovely hotel! The staff are helpful and they are very friendly! I wouldn't have had this fun without them!!! Thank you so much for your care and I would love to stay at Holiday Beach Hotel!!!!!,1
1707,512475600,1571612506414924,"Wendy, Linda and the team organised accommodation for all of our wedding guests last month. From the start they were friendly and professional, such as showing us around potential properties for the wedding party and matching villas to our guests requirements.  We had used BSV before for our personal holidays and will continue to do so in the future. We received rave reviews about them and thankyous from our guests. We are already planning our next trip and wouldn't use anybody other than Blue Sea Villas.",1
1708,514399683,265312270305501,"Had a great stay here. Staff amazing, hotel lovely and clean and it's a great location fo exploring Hanoi!!",1
1709,514430882,208028559374693,"This is an excellent hotel, they overly excel amongst their customer service. Their gifts including daily cookies, complimentary massages and beauty therapy are amazing. If you come across a lady named Hoa, then you're in very good hands. This receptionist was not only beautiful but her social skills were phenomenal , she assisted in teaching me to read and speak Vietnamese and her jokes are very funny. I received a mud wrap by a lady named Tầm, it was an amazing experience . Not only did she do an amazing job , but her smile really did light up the rôm. Thank you for an amazing stay , me and my 2 friends loved the view, the food, the facilities and the service. A big thank you to Loan as well as she was very assisting and friendly. So sad to leave, but a very memorial experience.",1
1710,514508525,795745997156961,"Very comfy, nice and cozy. Located in the heart of Hanoi",1
1711,514740626,605738479519955,"This is a wonderful hotel, with nice rooms, and a great breakfast buffet. Two of my family members are picky eaters, but still managed to eat a lot here. The dinner was good too. The staff are extremely pleasant and welcoming. Definitely recommend this place, a very close walk to the main area of the city.",1
1712,519209632,404504799581024,the place i wanna visit again :); rooms were very clean and people were really nice and friendly there.,1
1713,519671326,211476462290972,"Great Service, amazing tours!!",1
1714,523106544,1017426538344910,This is the best place we've eaten in Vietnam so far it's so nice if you're in Hanoi it's a must.,1
1715,524887785,1452357201686673,East West Villas was just wonderful Hein who is the manager couldn't do enough for us She even ran a cooking class for us something that was a first She and her team were so wonderful and so accommodating I thoroughly recommend this place The rooms are beautifully presented the pool was my second lounge room and the food was so tasty and delicious Thank you for the best holiday,1
1716,525558946,135324866614935,"Cảm ơn Brillant vì đã tặng chúng tôi 1 kỳ tuần trăng mật đầy cảm xúc và hạnh phúc. Chỉ với yêu cầu nhỏ ""Just married couple"", Brilliant ko chỉ set up phòng uyên ương mà còn tặng chúng tôi 1 chiếc bánh honeymoon xinh xắn. Ngoai ra phong oc sach se va xinh xan. Nếu có dịp du lịch/công tác Đà Nẵng,Brilliant sẽ là lựa chọn hàng đầu của tôi.. Thank Brilliant for everything you did for us. With a small note ""Just married couple"",we got a flower bed and a honeymoon cake. Besides,the room is clean and its river view is perfect. We will come back Danang at least because of Brilliant for sure.. Check-in time Nov 27,2015 &lt;3",1
1717,526459288,554813327899264,"Everything about the hotel was outstanding. The food. The facilities. The location is a bit out of town.. The best bit was the staff, if felt like a big family, nothing was too much trouble. Some even came out to wave us off.",1
1718,526488329,1470515046537744,"Friendly staff, very lovely rooms, fantastic breakfasts. Highly recommended to anyone visiting Hoian.",1
1719,528223652,605738479519955,Had a fantastic stay for our honeymoon a few days ago!!! The team at boss legend was efficient and lovely!!! Anastasia had great english! We were upgraded to the presidential suite and it was amazing- felt like royalty!!! Location was perfect - 10min to the lake. Many thanks for your hospitality boss legend!!!!,1
1720,529594205,219178058280346,Small and cute hotel. . Beware of windowless room. The rate is affordable.  Good spot to visit the old Hanoi.,1
1721,529768915,1599698676934263,"My Boyfriend Pierre and I had an awesome stay at Jolie's Homestay in October. loved everyone there especially my lovely Vicky! hope to come back soon again. Cam on het ca nhieu lam, hen gap lai:);",1
1722,529831014,1470515046537744,I wish I could stay at Joy Hoi An Homestay for one more month.,1
1723,530186174,323940062859,My s/o and I have been here twice and we were so happy with the room both times! We will definitely be back to get our ultimate getaway package!,1
1724,530318011,1571612506414924,"Wendy and Linda have been looking after our villa for over a year now, and we have been extremely pleased with their service. Nothing is too much trouble, and a simple phone call solves any problem quickly. For the current year we have more bookings than we have ever had this early in the year. Very professional and highly recommended.",1
1725,530458802,1470515046537744,"Lovely comfortable rooms and really friendly staff. Out of the noise of the main town, but free bikes mean you can be in town in 5 or ten minutes",1
1726,531200218,709787162441701,"Perfect stay if you are in Hoi An! Ms An, your host, is great at keeping everyone happy! Rooms are very clean and spacious! . I recommend!!",1
1727,532703222,340415042822036,"Nhân viên green house rất nhiệt tình, vui vẻ, chu đáo, phòng sạch đẹp, gần biển. Gia đình mình rất hài lòng",1
1728,532811070,155415196088,"A true 5-star complex, especially that the room with a balcony overlooking the lake is gorgeous! Delightful and helpful staff! The Italian restaurant Milan and the Cafe du Lac are both very nice (I'd wish I could try restaurant Saigon as well);",1
1729,533077051,303758469717843,"Brilliant place to stay, good base for Hanoi ,great friendly helpful staff.....stayed there on several occasions and to do visit again",1
1730,533385736,208028559374693,"First impression from our first of 4 night stay here: far exceeded my expectations and 100% satisfied. Clean, elegant, sleek and thoughtful rooms designs with gorgeous ocean view as promised, warm and efficient reception and check-in service, pampered with lots of gifts and free amenities such as daily massages, breakfast and shuttle services. You really feel like a guest! Fantastic location and seems like top notch facilities too.",1
1731,534085320,373884852802926,"Yey, excellent stay! see you again soon :);",1
1732,534829857,190547504292843,Really nice Hotel and the staff so friendly ,1
1733,535934239,314116302056158,"This is a great hotel with good food and the beds are very good, both times I have stayed there there have been very helpful, I would recommend them to anyone.",1
1734,536254317,1599698676934263,"I booked a room for 3 nights from 22/3, and another friend of mine also book a room here. The day we came, Jolie was out of room so one of us had to change to their bigger hotel. I chose to move, but request to turn back to Jolie after one night, when they could arrange a room for me.  I like to stay in a quite place like Jolie, their room is clean and beautiful, they even gave my friend their most beautiful room to make it up for our trouble. I had chance to talk with two receptionists here, who are very helpful. They showed us delicious eating locations and booked tickets for us to Cu Lao Cham. I will definitely choose Jolie if I visit Hoi An again.",1
1735,537903717,323940062859,Very nice &amp; worth the money,1
1736,538058581,916952988383201,I went on this cruise in may and it was the highlight of my trip to Vietnam.   The rooms are spacious the day was well planned out and the food on board the cruise was delicious.   My only regret was no doing a longer cruise.  It's a must see don't miss out its worth it. The staff are so helpful and the guide Mr Hung spoke very good English.  Thank you to everyone and especially to Mrs  dang nga who came to see us the next day and even gave us free gifts.,1
1737,538270568,670533439634662,"Nice quaint hotel. Conveniently located at the edge of the old quarter. Away from the hustle and bustle but close enough to the action.  Staff are friendly and helpful, but the hotel is beginning to show signs of age. The food served here isn't great, but there's quite a bit to eat nearby.",1
1738,538283042,235635661555,Super hotel. Les chambres sont très propres et spacieuses. Le personnel est extrêmement arrangeant et très serviable. Ils se sont chargé de réserver nos billets de trains pour nos trajets suivants et nous a donné de super conseils. Je recommande très vivement cet hôtel super bien placé !!!!,1
1739,538764216,1070723119658555,Great hostel. Staff were amazingly friendly and went out of their way to help me out and make my stay memorable. Will definitely be staying here again. Great work!!,1
1740,539512920,1663548703877323,Beautiful accommodations at a very reasonable price! The pool and garden is so relaxing. One of a kind in Hoi An. The staff is very friendly and helpful!,1
1741,540173228,147680342090458,Great service for good price! Staff is the best in Hanoi :);,1
1742,540221408,153977564805074,"A wonderful find in a city overflowing with hotels ... The location, staff and rooms are perfect. I would definitely recommend it and am staying here again at the end of the trip. Thank you to all the staff !",1
1743,546053843,151462301571537,Amazing location and a great hotel But the staff is Extraordinary and The best. They are what makes the Hotel once of the best ones iv stayed in :);,1
1744,551668972,117843318367122,"Great urban Oasis! Attractive, if somewhat sombre decor. Everything works. Staff very helpful and professional.",1
1745,553550677,307887762562072,Perfekt!!! Very nice and helpfull people:););););); wish all them the best!,1
1746,555987409,485786431445960,"After 20 days and after.charging me actual room rates, you are still holding my credit card deposit.... very poor.service. dont book here.",0
1747,556013822,246640222159767,This is a lovely hotel. Very comfortable and relatively brand new!! Nice pool!,1
1748,557617774,1236156129733715,"Fabulous hotel, stunning interiors, very stylish and well situated. Staff were extremely courteous especially the lovely chap called Cong! Thank you for making our stay so memorable!",1
1749,558068244,755009684522390,Một trải nghiệm tuyệt vời trong 2 giờ nghỉ tại khách sạn đẳng cấp!,1
1750,561472525,286328794792713,"Very nice resort in a good location with excellent staff and clean, tidy rooms. They've just renovated so it's nicer than ever. Recommended.",1
1751,566045082,936624199834683,"The best place to stay in Hoi An! We really felt at home and now dont want to leave. Breakfast is delicious, we got free bikes with to go to the old town, they fixed trips for us and even welcomed our friends who came to pick us up.  Ninh and her mom are the loveliest.",1
1752,570431621,404504799581024,Friendly and informative staff at Meracus hotel 1. Clean and nice room.,1
1753,570945949,1430101293925015,buffet breakfast super yummylicious (mixture of Vietnamese and western cuisine); - im not a morning person but yeah their breakfast always excites me to wake up early. staff super duper friendly - like family feeling their smile and chit chat with them makes us feel so at home. cleanliness yes very clean. location very strategic,1
1754,573549879,117843318367122,"Beautiful hotel , great location , amazing breakfast and very nice and polite hotel employees.. We will definitely be back if we are in Hanoi",1
1755,573549879,219178058280346,"Great location in Hanoi , good size room , fabulous breakfast and very welcoming staff who looks after you",1
1756,574307674,237861679739114,Mấy cái ghế để bãi biển cần được chăm sóc ngay ngắn hơn cho ra hàng ra lối.,0
1757,574954021,1417201508570124,"I've been in this hostel 3 times, and I have to admit... it's an amazing place. To start with: the staff is extremely nice and friendly. They will help you with everything and put a lot of effort in making it the best stay for you during your travel. The hostel has everything you need as a backpacker: great communual area, free breakfast buffet, free beer, games, everything.. Special thanks to some of the staff members: Lee, Ha, Tee Tee, Marc.. LOVED IT!! And I will most definitely come back here :);",1
1758,575998459,307887762562072,Simply the best!,1
1759,576026538,147680342090458,Very hospitable and comfortable. Thanks again guys!,1
1760,576642914,1470426779871002,"Love love love this hotel. The staff are amazing, nothing is too much trouble and they are so friendly and helpful and remember everyone's name... Highly recommend it!",1
1761,578755656,1070723119658555,Fantastic hostel!!! Absolutely loved it. Ended up extending our stay. Great family and very clean. Highly recommended!!!!!,1
1762,579391333,587061914673794,"My most favorite resort in Hoi An, a tranquility and peaceful oasis with lush garden, pool with stunning view and helpful staffs",1
1763,579698790,151462301571537,"The best thing about this hotel is its staff. They make you feel like home. The hotel is at happening neighborhood, can do lot of shopping. The best hotel I've stayed in terms of hospitality!",1
1764,579988221,468371943245909,Excellent place to stay if your travelling to Hoi An!!!,1
1765,580147566,164636565409,A good place to stay in Hanoi.,1
1766,580212745,153977564805074,Excellent hotel with most attentive staff. Loved staying here and in a fabulous location too. Would highly recommend. :);););,1
1767,580285413,1417201508570124,Best place to hang out with friends !!! Have so much fun here with Ha Ha ... Defenitely want to come back againnnnn ❤️❤️,1
1768,580731047,155415196088,"The Hotel grounds were amazing, and situated right on the beach, the room itself was huge, very clean, but a tiny bit dated, but still enjoyed our stay.",1
1769,583112352,1470515046537744,Wonderful homestay in Hoi An with a most welcoming host in a lovely house. Stay here to experience an authentic Vietnamese home (with Western facilities); and become part of the family!,1
1770,584673494,265312270305501,"New branch, new styles excellent",1
1771,585541627,482696451814053,Excellent service from the staff. Would recommend this place to anyone looking for accomodation!,1
1772,585726245,153977564805074,"5 stars service, 5 stars cleanliness, 5 stars room, 5 stars staff! Me and my family enjoy our stay in Hanoi.",1
1773,586316174,1470515046537744,"Our recent stay with Son went from originally being for 3 nights to 3 weeks. It was so good and we were having such a great time that we kept extending our stay. I can easily say that in 25 years of travelling it's the best place I've ever stayed at. The hospitality is unsurpassable - it's the best. Son and his wonderful family, along with the fantastic staff made our stay one of the best experiences of my life. I cannot recommend the homestay highly enough. It is a very special place.",1
1774,588079474,904091652983396,Một điểm đến tuyệt vời :);,1
1775,588149308,323940062859,My fiance and I had a romantic time at the essence suites we need to go back again for our 3rd year anniversary. The room was so nice and clean and the fire place was so toasty. Best 2nd year anniversary ever :); :);,1
1776,588442261,286328794792713,Really relaxed and welcoming.  The pool was fabulous.  Very characterful big old colonial style room. Good breakfasts.,1
1777,589096526,1533464686903010,I had a very good and friendly time here. Just a bit out of the tourist zone what I always love more (but still so close maybe 5 min walk to the old time); made it so nice. I always like to see the real local life like so many other travelers and I think this is the best place to do so. Much better than inbetween all hotels/guesthouses. I should stay for 2 days but stayed a week :);,1
1778,591212361,294365914079840,"Charming grounds, wonderful service &amp; abundant breakfast. Wish the pool was heated though. Booked a relaxing river tour at the reception.",1
1779,591367594,1430101293925015,Thank you hanoi chic for making our stay comfortable and fun. Thank you for being accomodating for our requests. God bless you! See you next time!,1
1780,592747159,151462301571537,"Great hotel. Small and intimate. Staff are fantastic, cocktails great and foot massage wonderful",1
1781,593355468,1663548703877323,"Absolutely wonderful, favourite place we stayed at in Vietnam by far. We actually changed our travel plans to stay here longer. The room was spacious and very clean, and the pool area perfect to relax around. What made this place extra special was the staff, they were so friendly and really helpful. Thank you for a fantastic few days, Alice x",1
1782,596217618,1532170243748316,"Cannot speak highly enough of La Selva - it is in the perfect location, the hotel is beautiful, the staff are the nicest, caring people and go above and beyond. This was by far the best place I stayed in Vietnam. Thank you!",1
1783,597159672,1070723119658555,"This hostel has by far some of the friendliest staff who are always smiling and willing to try help you out with whatever you need :); The free breakfast and free wifi are a major plus! Being walking distance to an awesome beach, a local market, a mini mart, western restaurants and awesome bars what more could you ask for?! Plus their roof top bar is opening soon which adds the cherry on top of this already amazing hostel!",1
1784,597970179,403621223042293,"Six of us had a wonderful and relaxing stay in Elegant Suites Westlake. I am really impressed with the level and quality of service provided by this hotel. Both reception and restaurant staff are helpful and friendly. Deserves praise especially to David and Jenny, who were very attentive, kind, well trained and always ready to assist.  The hotel is clean and well maintained. Room was spacious, comfortable and clean. Suitable for group or big families with children as it has swimming pool, play ground, Jacuzzi, sauna and steam bath and everything you need. Buffet style breakfast is very good with a lot of choices.",1
1785,598003063,211418062225555,The best in the town..,1
1786,598880297,525045287564418,"Great place, lots of fun close to the beach, surfing, and bars.  Common area has bean bag chairs, computers, gaming systems, and a guitar.  The manager Leon, was epic.  Very knowledgeable and helpful all hours of the day.  Great breakfast selection.  Will definitely recommend :);.  The private room was actually a full apartment, loved it!",1
1787,599097030,1571612506414924,Wendy and her team are the best in the business.  They have years of experience in the property rental/management business and the customer service experience they provide is second to none.  They are highly regarded and liked in Mojacar and beyond and I have no hesitation in recommending them to anyone who is looking for a rental/management company in this region.,1
1788,600142450,347931698701255,"Definitely a great place to stay, the room is comfy with high class bathroom, great staff, great food and best location in the city. It's right next to Hoan Kiem Lake which is one of the 'have-to-visit ' in Vietnam.. Pack ur suitcase pple !!!!!",1
1789,601350146,1663548703877323,Absolutely LOVED THIS PLACE. Didn't want to leave. Only intended staying 1 night but stated 3. Beautiful location and beautiful staff. Everyone so friendly and helpful &amp; the rooms were immaculate. Can't wait to come back.. Gemma x,1
1790,602283434,1599698676934263,"Very nice place, friendly staff!!",1
1791,602740575,640106616045345,Excellent friendly staff always willing to help and brilliant location in terms of the hustle &amp; bustle within the city. Rooms are also well presented and great staff who clean it for you each day. Definitely recommend this place and without doubt value for money,1
1792,605426249,1437747696466053,Perfect Comfort &amp; Luxury! Would recommend to all backpackers! :);,1
1793,606040411,1599698676934263,I had a very warm welcome at this nice homestay! Thank you Vicky and Tiny :);,1
1794,607846374,1599698676934263,"Lovely, friendly staff! Breakfast was delicious, especially the banana pancake and the fruit was always a generous serving! The free bikes make the location fine, it's just a 10min cycle into town. The room was very clean, nicely decorated, and the bed was very comfy. All in all, perfect place for a quiet retreat from the heat and business of the town.",1
1795,610123824,64407053782,Loves Loved Loved our stay on the Emeraude!  5 Stars all around.  It was the highlight of our stay in Vietnam.  It was absolutely perfect.,1
1796,610494718,286328794792713,"Great place to stay, will be back to stay here again.  Service was fantastic and staff were very helpful and friendly.",1
1797,613257975,262929017175213,Great location. Within walking distance to branded shops and local stores and eateries. Short taxi ride to French Quarter. (Use the White color GROUP taxis);. Very friendly staff at this Hilton (there are two Hiltons in Hanoi);,1
1798,619201522,1571612506414924,The team at blue sea villas have looked after my property in a very professional manner   Nothing has been to much trouble for them to sort for me.  Also my renters have also expressed their satisfaction with the team so it works well for all concerned. . By far the best property agents in Mojacar,1
1799,619424034,403621223042293,"Nice room , nice staff , a bit far from centre , but i'm satisfied",1
1800,621959503,344230349032155,Very friendly and helpfull staff! . Great townsite.. Good price performance ratio!,1
1801,622178306,1599698676934263,"The best place in Hoi An, by far! Jolie, Tiny and Vicky will make your stay unforgettable! You'd be a fool not to stop there!",1
1802,623843766,164636565409,Seafood Buffet here is quite nice. Nice place to have family party or friends reunion. . Hotel rooms also very nice and big. . Surrounded by many cool restaurants.,1
1803,624454194,110449969042552,Like,1
1804,625623645,305305996195134,"Worst experience ever, why the hell do we have to be questioned by the hotel security when we already show him our room card, this is not how you treat a hotel guest!",0
1805,626898525,1678659992376911,New - clean - very helpful - free bikes,1
1806,628203186,403621223042293,"Everything is perfect. I highly recommend this hotel as it can cover all the needs a customer may have. Everything is brand-new in the building, the rooms, etc. The staff is quite helpful and kind, the breakfast is tasty and my overall impression is more than positive. I would definitely stay here again!",1
1807,628617272,153977564805074,Best hotel room with extra ordinary service Pleasing staff we have come second time to stay here.,1
1808,630116608,1479410105631173,"its a wonderful place if your in Hanoi. great location for shopping, food, and night life. the rooms are clean. Staff are friendly and helpful. the breakfast is good, decent amount of options to choose from. . I will be staying there when I come back to Hanoi.",1
1809,630551646,133247926884581,Five Star Service . Excellent staff. Good location,1
1810,631191762,1571612506414924,"Just home from a fabulous holiday in the beautiful Mojacar. Wendy, Linda &amp; John made our trip amazing by sourcing our fabulous apartment overlooking the beach. They went out of their way to accommodate us on a last minute trip and from now on Blue Sea Villas will be our first call when we return. Thanks again for everything  Philippa &amp; Ivan",1
1811,632324689,323940062859,"Don't know what everyone else is talking about... Everything described on the website is exaggerated 100%. We stayed in the best suite... Awful lighting, the ""swing"" does not connect to the hook over the bed and the swing itself  is probably from the 50s. If it worked it would be so unsafe. There are also safety hazards like the 2 inch step separating the bed and the tacky couch from the floor. I sprained my ankle on our second night because you can't tell that it steps down and you forget. There is so much more I want to say but it needs to be said to someone who can make a difference. Do not stay here. You are better off at a motel 6 bringing your own bed sheets. We were promised romance .... Instead it's basically somewhere you should bring your mistress or a prostitute.",0
1812,633263356,1437747696466053,"It was indeed a great experience, staff are beyond amazing. They are very hospitable and accommodating, clean room and comfy. Would definitely recommend the hotel. Thanks to the manager and team! Thumbs up!!",1
1813,633494067,125187904254346,"Staff, pool, beautiful in every way. Thank you very much for a wonderful stay. Every time you could enhance our experience you went the extra 1000 kms. Xxx",1
1814,633914960,482696451814053,Excellent service et propre,1
1815,634509028,151462301571537,My Family &lt;3,1
1816,635526083,432709946920057,good staff and excellent service. we love everything at Green Boutique Villa,1
1817,635574689,1599698676934263,"Best stay in homestay in the world! Beautiful clean rooms, great wifi, breakfast, air-conditioning and free bicycles to ride around Hoi An. All the lovely ladies at Jolie Villa Hoi An Homestay are so friendly and welcoming and will help you with anything you need. Thank you for a fantastic stay!! One day we will come back and visit",1
1818,636197110,670533439634662,"Great boutique hotel, near Hoan Kiem lake , lovely breakfast and staff are very attentive!",1
1819,636568707,904091652983396,"Dịch vụ chất lượng cao, nhân viên thân thiện và nhiệt tình, không gian đẹp và ấm áp. Thật tuyệt được trải nghiệm ở La Casa :);",1
1820,638511018,1486141631617711,"Staff were outstanding when we arrived and it continued that way for the 2 nights we spent at the Silk Queen Hotel. When we return for our 2nd night they had upgraded us to the best room.... It certainly was!!! . Perfect location, great shopping, beautiful lake just down the road if you feel like an early morning walk you can watch the gentleness of many locals doing meditation or Tai chi. Highly recommend this hotel.... We should have stayed a few more days as Hanoi has lots to offer!",1
1821,639236266,208028559374693,"Beach nearby, great location for your vacation!",1
1822,639488392,1571612506414924,We booked a villa through Blue Seas and couldn't have asked for a better more friendly service. The villa was everything as described and more. We went to see Wendy who was a wealth of information and told us some fab places to go and visit. Can't recommend enough. Will definitely be booking our next visit through you soon. Thanks for a fab holiday.,1
1823,639703982,432709946920057,"Very nice hotel, quiet and clean, nice swimming pool. Sensational service, nice food and sincere serving attitude of Moon , she is kind and beautiful !! I must come again soon !",1
1824,639810168,133247926884581,"Stayed at Hanoi 3b hotel for 2 days and I must say that this hotel, while small, has the best service I've seen! Even when compared against the giants like Marriott and Hilton, I would prefer to stay here if it means I got to hang out with amazing people like Lily and Dragon!",1
1825,640090734,485786431445960,Awesome hotel with great customer experience team. Yummilicious food and luxurious room.,1
1826,640273025,579557175450439,Just simply love the staff/service/room here.. will stay here whenever im in Hanoi! :);,1
1827,640462907,344230349032155,Great place to stay. Well priced and the staff couldn't do enough to help you. Thanks for the great stay guys.,1
1828,641594020,340415042822036,You have our best recomendations!,1
1829,642351446,189209361267196,"The essence of Vietnam. Friendly, warm and smiling!",1
1830,643558573,1470515046537744,Yes one of the best you will find in Vietnam,1
1831,644098022,436613806496861,"Very professional, excellent team of hospitable people attending to your every needs during your stay in Hanoi Old Quarters! You can certainly trust the tour packages and taxi services that Maison provides too!",1
1832,646792239,1673394289542542,"Our favourite Hanoi hotel, with hotel hosts Viet and Hanh, incredibly friendly and helpful.",1
1833,648433220,755009684522390,Good location and comfortable,1
1834,648820281,1599698676934263,"Great location, lovely clean rooms and bo fighting over top or bottom bunks as you get your own comfy bed!  The free bikes we made use of everyday and only takes 10 minutes to get to most places. . Tiny, our host is warm and welcoming and very helpful. Always had plenty of sound advice and knowledge of the area, shops, tailors and sights. Great food and dining area.. A very happy stay in Hoi An. Thanks Jolie Villa",1
1835,649717600,155415196088,the greatest 5-star-hotel in Hanoi,1
1836,650339152,331565683601735,Great hotel in good area stayed 3 times different rooms all good,1
1837,651199194,1533464686903010,"Beautiful house, great hosts, tidy and clean rooms, delicous food. We had an enjoyable stay in green coco homestay hotel, thanks a lot! :);",1
1838,651298205,153977564805074,"""Spent a wonderful week here in the fall of 2013. The attentive, accommodating, and lovely staff are the number one reason to stay here. Clean, modern, comfortable, stylish rooms, tasty breakfast and central location the number 2 reason. Overall, staying at The Hanoi Glance was one of the best parts our short stay Hanoi.""",1
1839,651819244,981632381887437,We love Golden Legend Diamond Hotel and we wish you all the best!,1
1840,653345209,613106885433101,Amazing place with beautiful facilities and a very friendly and awesome cook!,1
1841,653416471,276309149200455,Really really like home :);,1
1842,654215107,286655988047387,Really great location and staff. Very clean. 5 star all the way.,1
1843,656512911,371017579635682,Very very so very good,1
1844,657312334,125187904254346,Everythings is very good. . My son like to play swimming pool ;); and sand. .   ' / Minh...,1
1845,657577034,116431445169619,"fantastic hotel,with amazing staff so friendly would stay again for sure",1
1846,658396667,640106616045345,"I have been through most of the country and this was by far the best hotel that I have stayed in good location, amazing hotel staff and comfy rooms.",1
1847,659987068,386201611531603,Rất sang trọng ! 1 phong cách Hoàng gia thật là tuyệt vời,1
1848,661255126,286655988047387,"Beautiful homestay with great views over the rice fields. Staff go above and beyond to make the stay comfortable. Rooms are spacious, very comfortable and modern. Breakfast is delicious with lots of variety. We loved the position of the homestay and the recommended restaurants are very good. Cam on Green Life.",1
1849,662326602,1437747696466053,Brings u all a perfect Holiday.. Visit Dreams Hotel-Maldives,1
1850,663630191,589171574430068,Lovely hotel and lovely staff! ☺️,1
1851,664781457,186513324707814,"Great boutique hotel.  Friendly staff, great service. I would return in a second.",1
1852,665307628,485786431445960,"I have been a regular customer of JW Marriot Hanoi. The hotel facility is 5 star plus. Service is also 5 star. And quality of food is 5 star plus. Perhaps, the best hotel in town.",1
1853,665820955,105713669505240,"I am a regular visitor in Manila and have been staying at a 5 star hotel. But when i came to know about Aloha last October 2015 while staying in this 5 star hotel i didnt hesitate to move and didnt regret. The staff (and i mean all the staff i met like the Boyings and the Dannys to mention a couple); were all so friendly and genuine Aloha, you now have me hooked as a regular guest. Thank you Aloha.",1
1854,666159460,554813327899264,"A very friendly hotel, staff wonderful, all facilities were very good and hotel in a good position. Will definitely stay here again",1
1855,666429486,1470515046537744,Tuyet voi!,1
1856,668880091,1417201508570124,"Awesome hostel close to all the popular pubs, free beer 6-7 and pretty cheap rooms, would definitely recommend.",1
1857,669805352,1571612506414924,Just home from a fantastic holiday in beautiful Mojacar. Already want to go back. Will be booking with Blue Sea Villas for next year. Looking forward to it! Thanks again.,1
1858,671570639,155415196088,Fantastic location and great service. Love the Club lounge and Sunset bar,1
1859,673171949,313922805328424,"Don't take this Hotel, I don't know how they got 4 Stars!. Terrible would not even get 1 star in Europe!!!!",0
1860,673990497,1417201508570124,"Really central, lovely staff and free beer!!! Great party hostel",1
1861,674142110,718546104840255,Best place I've ever stayed! The staff are amazing and leaving will be hard,1
1862,674999909,164636565409,Very nice hotel with good service. Only one weak point is no taxi can be called by hotel.,1
1863,676150195,850047381738094,"great place to stay , easy to access to all place to eat and drink , especially the host Tony made our stay brilliant . definitely recommend this Church Legend Hotel",1
1864,676582982,373884852802926,We had a wonderful stay! Best hotel we did in Vietnam!,1
1865,676985120,1599698676934263,"Affordable, great location, really friendly staff and the rooms were extremely comfortable. What more could you ask for?!",1
1866,677869967,1017426538344910,Very nice quiet ambience in the midst of Hanoi's bustling old quarters. Food is great. Must try the Hanoi's Delights in the menu. Service is awesome. :D Highly recommend a night's out here. Come before 7pm &amp; get a 1 for 1 cocktail or beer too !,1
1867,678691849,1417201508570124,"Good free tour visiting the most important places in Hanoi guided by Ha Ha, Lee and Teetee.",1
1868,679536060,105713669505240,"If you like super clean, sunny, spacious hostels where you feel at home, this is the place. The location is great and the staff absolutely lovely!!",1
1869,680042010,1663548703877323,"The most friendly people I have ever met. Wonderful place, strongly suggested of you want to relax and talk with very nice people!",1
1870,680977424,1421838558069486,"Beautiful, clean and great location. Cot size is larger than others and our 2 yr old loved the courtyard at night. Everytime we got back to our room it has been turned down, loved it.",1
1871,682201344,110449969042552,Liked this hotel very much even though the room is very tiny. There was even a small window at the top. But we were not pertubed by that . Space was utilised very well in our room. Breakfast was a set meal of choice of pho or western toast and egg. Receptionist was friendly too but can be improved still. I rate this as excellent as it was really a nice experience staying there.,1
1872,682623828,294365914079840,One word to describe the Anantara - FABULOUS,1
1873,683726981,1571612506414924,"We have rented villas and and apartments now twice a year for the last several years through Wendy and her team and have always found her be professional and friendly. If there are any small problems for example with an air conditioning unit Wendy is only a phone call away or you can just pop in and see her and 'the job is done'. . Wendy we can't thank you enough for always providing us with that five star service we have come to expect. We would and always do highly recommend you to family, friends and colleagues.  Thank you Wendy. Lee Hardiman and family.",1
1874,684142395,1571612506414924,Just back from Mojacar after a beautiful 9 days spent In a beautiful accommodation along the Player. From arriving to leaving the whole  experience was excellent. Wendy and her team was so welcoming very knowledgable and knew their stuff. The accommodation we stayed in was a superb we couldn't fault nothing.. It was very clean and catered for all our needs. The apartment had some great views to the beach and lovely sunsets. We shall defently be back next year.  well done Blue Sea Villas highly recommended x,1
